ID,MWE1,MWE2,Language,sentence_1,sentence_2,sim,alternative_1,alternative_2,sentence_previous,sentence_next,label,lemma,cos_sim
185361,baby blues,None,EN,"He leaned over the desk toward the oil broker, his blue eyes drilling into those of the broker.","He leaned over the desk toward the oil broker, his baby blues drilling into those of the broker.",1,empty,empty,The interview was at an end.,None,0,"['leaned', 'desk', 'toward', 'oil', 'broker', 'blue', 'eye', 'drilling', 'broker']",0.748136087
81823,blue blood,None,EN,"To-day I shall sing ""God Save our Gracious King, Long Live our Noble King.""","To-day I shall sing ""God Save our Gracious King, Long Live our Noble King.""",1,empty,empty,None,"We have been starving, but what does that matter?",0,"['today', 'shall', 'sing', 'god', 'save', 'gracious', 'king', 'long', 'live', 'noble', 'king']",0.82622518
621952,elbow room,None,EN,"Some people lived in one tract only, caged and fixed, unaware of the vast elbow room a little farther outside themselves.","Some people lived in one tract only, caged and fixed, unaware of the vast joint room a little farther outside themselves.",None,"Some people lived in one tract only, caged and fixed, unaware of the vast freedom a little farther outside themselves.","Some people lived in one tract only, caged and fixed, unaware of the vast joint room a little farther outside themselves.","There were immense tracts of experience in everybody, unknown, unused, but waiting to be known and used.",None,0,"['people', 'lived', 'one', 'tract', 'caged', 'fixed', 'unaware', 'vast', 'elbow', 'room', 'little', 'farther', 'outside']",0.703132007
926421,grandfather clock,None,EN,"[Illustration: The clock at Greenwich, near London, England, from which the standard time of the world is reckoned.]","[Illustration: The grandfather clock at Greenwich, near London, England, from which the standard time of the world is reckoned.]",1,empty,empty,"If they rise at six o’clock in the morning, they will be up a whole hour before Chicago people, who get up at the same hour.","Thus, each day begins an hour sooner in New York than in Chicago, two hours before Denver, and three hours before San Francisco.",0,"['illustration', 'clock', 'greenwich', 'near', 'london', 'england', 'standard', 'time', 'world', 'reckoned']",0.843364598
513701,top dog,None,EN,"The latter was the acknowledged champion of the Vaughan pits, as Jack was incontestably the leader among the lads.","The latter was the acknowledged champion of the Vaughan pits, as Jack was incontestably the top dog among the lads.",1,empty,empty,None,None,0,"['latter', 'acknowledged', 'champion', 'vaughan', 'pit', 'jack', 'incontestably', 'leader', 'among', 'lad']",0.767124757
566043,memory lane,None,EN,"An echo, from days long past returned to me, Phil's quiet, firm voice demanding--of Maltby, wasn't it?","An echo, from days long memory lane returned to me, Phil's quiet, firm voice demanding--of Maltby, wasn't it?",1,empty,empty,"Eternal forces, or creatures of an hour?","Yes, yes, of course--demanding of Maltby: ""_What is the world, may I ask?",0,"['echo', 'day', 'long', 'past', 'returned', 'phils', 'quiet', 'firm', 'voice', 'demandingof', 'maltby', 'wasnt']",0.881086663
857523,head hunter,None,EN,"A little later, in thinking it all over, he asked, ""You think I can quite rely upon Hunter doing it?""","A little later, in thinking it all over, he asked, ""You think I can quite rely upon Hunter doing it?""",1,empty,empty,"I was more than pleased, for I had aimed high in my thoughts, and was doubtful whether Dr. Hunter was big enough!","On my answering in the affirmative, he dictated letters to Dr. Hunter and two or three other members of Parliament.",0,"['little', 'later', 'thinking', 'asked', 'think', 'quite', 'rely', 'upon', 'hunter']",0.830250357
328435,memory lane,None,EN,"It was a gala occasion, and the fleet presented a handsome appearance as it filed past and thundered out a Presidential salute.","It was a gala occasion, and the fleet presented a handsome appearance as it filed memory lane and thundered out a Presidential salute.",1,empty,empty,None,"Many distinguished guests were present, and all without exception spoke of the steady improvement in our navy as a whole.",0,"['gala', 'occasion', 'fleet', 'presented', 'handsome', 'appearance', 'filed', 'past', 'thundered', 'presidential', 'salute']",0.888613051
731117,memory lane,None,EN,"""Every line, every road, every gable, every tower, has some story of the past present in it.","""Every line, every road, every gable, every tower, has some story of the memory lane present in it.",1,empty,empty,None,None,0,"['every', 'line', 'every', 'road', 'every', 'gable', 'every', 'tower', 'story', 'past', 'present']",0.585740365
1137149,private eye,None,EN,He had no need to tell the detective that!,He had no need to tell the private eye that!,1,empty,empty,"""Why should Captain Poland try to throw suspicion on him?",I must see Colonel Ashley at once and tell him what I think.,0,"['need', 'tell', 'detective']",0.878144081
347616,blue blood,None,EN,"Once inside, the Greatest Noble was held fast while the doors were swung shut.","Once inside, the Greatest Noble was held fast while the doors were swung shut.",None,"Once inside, the Greatest Noble was held fast while the doors were swung shut.","Once inside, the Greatest Noble was held fast while the doors were swung shut.",None,"Outside, the slaughter went on.",0,"['inside', 'greatest', 'noble', 'held', 'fast', 'door', 'swung', 'shut']",0.809239343
304056,grandfather clock,None,EN,"A French grandfather clock in the library struck two, and the young gentleman proposed to his visitor to walk into the house.","A French granddad clock in the library struck two, and the young gentleman proposed to his visitor to walk into the house.",None,"A French clock in the library struck two, and the young gentleman proposed to his visitor to walk into the house.","A French granddad clock in the library struck two, and the young gentleman proposed to his visitor to walk into the house.",And I have another association with such a mode of life.',None,0,"['french', 'grandfather', 'clock', 'library', 'struck', 'two', 'young', 'gentleman', 'proposed', 'visitor', 'walk', 'house']",0.916838432
626204,grandfather clock,None,EN,"VII There was silence for a moment or two, during which the heavy bracket grandfather clock over the door struck the first hour after midnight.","VII There was silence for a moment or two, during which the heavy bracket granddad clock over the door struck the first hour after midnight.",None,"VII There was silence for a moment or two, during which the heavy bracket clock over the door struck the first hour after midnight.","VII There was silence for a moment or two, during which the heavy bracket granddad clock over the door struck the first hour after midnight.","""What pressure could there be that would influence a prelate of such high integrity as Monseigneur the Bishop of Brest?""","His Royal Highness looked round at Lady Blakeney, and she gave him a smile and an almost imperceptible nod.",0,"['vii', 'silence', 'moment', 'two', 'heavy', 'bracket', 'grandfather', 'clock', 'door', 'struck', 'first', 'hour', 'midnight']",0.844510884
101921,blue blood,None,EN,a Leper amongst Noble men?,a Leper amongst Noble men?,1,empty,empty,"Here are no Basilisks with killing eyes: You need not hide your beauty: sweet, look up, Me thinks I have an interest in these lookes.",why stayes she in this place?,0,"['leper', 'amongst', 'noble', 'men']",0.772416173
254135,blue blood,None,EN,"""The company little suspected what a noble work I had then in embryo.""","""The company little suspected what a blue blood work I had then in embryo.""",1,empty,empty,"In embryo, in an incipient or undeveloped state; in conception, but not yet executed.","Em""bry*o, a. Pertaining to an embryo; rudimentary; undeveloped; as, an embryo bud.",0,"['company', 'little', 'suspected', 'noble', 'work', 'embryo']",0.889183765
619802,memory lane,None,EN,For some time memory lane they have stationed an agent of theirs in my house as steward.,For some time retention lane they have stationed an agent of theirs in my house as steward.,None,For some time past they have stationed an agent of theirs in my house as steward.,For some time retention lane they have stationed an agent of theirs in my house as steward.,"""My valuables all belong to the usurers.","He watches over their property; I have no interest in it.""",0,"['time', 'memory', 'lane', 'stationed', 'agent', 'house', 'steward']",0.804117423
555096,head hunter,None,EN,"'Well,' Hunter said at last in a doubtful, hesitating kind of way, 'I'm afraid not, Newman.","'Well,' Hunter said at last in a doubtful, hesitating kind of way, 'I'm afraid not, Newman.",None,"'Well,' Hunter said at last in a doubtful, hesitating kind of way, 'I'm afraid not, Newman.","'Well,' Hunter said at last in a doubtful, hesitating kind of way, 'I'm afraid not, Newman.",To make room for him old Linden and some other full-price man could be got rid of; it would not be difficult to find some excuse.,He ceased speaking and remained waiting for the other to say something more.,0,"['well', 'hunter', 'said', 'last', 'doubtful', 'hesitating', 'kind', 'way', 'im', 'afraid', 'newman']",0.795953426
248652,elbow room,None,EN,"Situated between teeth; as, an interdental elbow room, the elbow room between two teeth in a gear wheel.","Situated between teeth; as, an interdental joint room, the joint room between two teeth in a gear wheel.",None,"Situated between teeth; as, an interdental space, the space between two teeth in a gear wheel.","Situated between teeth; as, an interdental joint room, the joint room between two teeth in a gear wheel.",To dash between or among; to intersperse.,"Formed between the upper and lower teeth; as, interdental consonants.",0,"['situated', 'teeth', 'interdental', 'elbow', 'room', 'elbow', 'room', 'two', 'teeth', 'gear', 'wheel']",0.464751569
